0.88812	-0.015358	0
0.89212	-0.014886	0
0.89611	-0.01441	0
0.90011	-0.013929	0
0.90411	-0.013444	0
0.9081	-0.012954	0
0.9121	-0.012459	0
0.91609	-0.01196	0
0.92009	-0.011455	0
0.92408	-0.010944	0
0.92808	-0.010428	0
0.93208	-0.0099069	0
0.93607	-0.0093796	0
0.94007	-0.0088463	0
0.94406	-0.0083067	0
0.94806	-0.0077608	0
0.95205	-0.0072084	0
0.95605	-0.0066493	0
0.96004	-0.0060833	0
0.96404	-0.0055101	0
0.96804	-0.0049297	0
0.97203	-0.0043418	0
0.97603	-0.0037462	0
0.98002	-0.0031428	0
0.98402	-0.0025312	0
0.98801	-0.0019114	0
0.99201	-0.0012831	0
0.996	-0.000646	0
1	-0	0
